Etr,Erot1_in,Erot2_in,Etr_out,Erot1_out,Erot2_out
2.98636921450569e-21,1.0580169443276151e-21,4.264159563579568e-22,1.1019339894787973e-21,2.3402761580120208e-21,1.0281111067897816e-21
3.0935408050224474e-21,7.02006812529524e-22,2.458743931319691e-21,1.850271217593232e-21,3.857017602160733e-21,5.46372877787056e-22
3.447879991612397e-21,1.3516551491173734e-22,3.200325739322677e-21,4.587854841580824e-21,8.576701635988829e-22,1.338949375880239e-21
4.445088537040476e-21,1.5494875847611268e-21,1.3853245422197147e-21,2.6468091715640577e-21,1.388861901104597e-21,3.344835584273923e-21
3.735998323630441e-21,5.402052390796447e-21,2.641768774747482e-21,7.167764463075303e-21,2.8043081179600273e-21,1.8069224672030503e-21
9.436075697406065e-21,1.4184430435457111e-21,7.356656945564922e-21,1.3537095899318317e-20,1.8996294117795546e-21,2.7754747401161058e-21
1.2965435960220834e-20,7.959276722026658e-22,5.054580585982824e-22,8.63128668585133e-21,3.67756241159338e-21,1.9587353435782407e-21
2.436034296248489e-21,1.2964664792277059e-20,1.3947929923303909e-21,6.660396964318183e-21,7.98999656701051e-21,2.1448646463764955e-21
1.1751072295997762e-21,1.5083047622453668e-21,4.302498739106483e-21,1.1760130941576961e-21,2.9365473128922017e-21,2.8723305877614654e-21
1.1493154127181743e-20,5.220399982976036e-21,2.2749119958284263e-21,7.624457826589539e-21,9.476959396800705e-21,1.886346786686839e-21
3.9858033001277074e-21,4.930892900758097e-23,5.958853737538736e-22,2.2877397236355963e-21,1.3079761795612889e-21,1.0337719707577316e-21
2.3095748812367543e-21,3.63503016011662e-21,1.9480250989394535e-22,2.8794368467265774e-21,1.7977540632428892e-21,1.4612169943739472e-21
3.811785534148915e-21,9.824667271457052e-22,7.865736507760886e-21,7.020373939140697e-21,4.311259383129624e-21,1.328155725662391e-21
1.8633849717459675e-21,1.0596889913687432e-21,3.2342012401059854e-21,4.488100720112781e-21,2.750558589135286e-22,1.3948433219821838e-21
6.828348000024796e-21,2.6772256602955617e-21,8.531373251676844e-22,1.015411461420609e-20,1.3638247299240285e-22,6.71191804360009e-23
5.050303183169913e-21,1.9067648053754277e-21,4.141959165522134e-21,3.2027079487911468e-21,1.3080004209288606e-21,6.58848386917512e-21
1.7938449988978e-21,8.503511742438287e-21,1.1232714302868e-21,2.2029552503121644e-21,4.155293120540096e-21,5.064047310877742e-21
7.395334486722431e-22,2.9488522901673e-21,1.0241451357339267e-21,9.922842170932635e-22,3.5188499565089542e-22,3.367835721993922e-21
3.2198750501268956e-21,1.552858063664141e-21,2.7085933655928043e-22,2.908706846268841e-21,3.8950688049085805e-22,1.743646287882336e-21
3.473396901727585e-21,3.0129691538564934e-21,6.659829518423491e-22,4.197573175416872e-21,1.3200927598240535e-21,1.6350885939396913e-21
1.7046873895770216e-21,2.120372823171435e-21,1.1419792006277544e-22,2.3622219597517132e-21,2.652874726017851e-22,1.3126239274666107e-21
7.020651374836459e-22,3.0216665280243074e-21,3.740497878921665e-22,1.0927878245211547e-21,1.1501592167812304e-21,1.8548257231183386e-21
7.082362924352674e-21,5.399258092325576e-23,3.4434533067309456e-21,1.0204235314835669e-20,1.031705367342587e-22,2.7291457197436186e-22
2.665273456856428e-20,3.040662305598388e-21,7.1030780814681815e-22,1.4306733071631672e-20,1.4901677491455456e-20,1.195456164487548e-21
4.150634280587198e-21,3.0014495177819033e-21,3.610034930038982e-21,5.633388601576392e-21,7.744025509940992e-22,4.354849605322205e-21
8.477242442457959e-21,3.815509051755146e-21,1.2954304898395114e-22,1.0594252548817524e-20,5.131146870779e-22,1.315831125124084e-21
2.0657549372780805e-21,3.0248803403206287e-21,5.0669897168875405e-22,3.2549882381800047e-21,2.817521301003808e-22,2.0609870155813105e-21
1.0770162071535152e-20,5.938572120573808e-22,1.3184294823647308e-21,7.2511695431321e-21,6.69602569680282e-22,4.7631698655068015e-21
6.3774907651808125e-21,2.0975931653364094e-20,6.298472245364045e-21,2.2384878241096502e-20,3.171009661990295e-21,8.096174262748524e-21
1.3427340578567573e-20,1.2631049070213772e-21,2.035023924976502e-21,9.16086903783375e-21,4.952733985395195e-21,2.6124100573967582e-21
8.893091337896531e-22,1.943601662880156e-22,7.125851947861497e-22,1.5459193221448651e-21,1.5358957017627811e-22,9.588413296097976e-23
6.720664381823111e-21,5.112381547404238e-22,2.3064959165092188e-21,4.42798212676637e-21,2.7630224225856155e-22,4.833368325452634e-21
4.53058134597292e-21,2.2110185174989487e-21,9.98407574506703e-21,5.8745423835011814e-21,7.508117231324158e-21,3.3442047341467162e-21
1.0935145424647418e-21,1.6613996940667605e-22,6.791365142923327e-22,1.4998511055899361e-21,3.028003872587864e-22,1.3631528202412912e-22
3.8276421830455045e-21,2.9556778714412594e-21,1.9339071176974384e-21,3.130168640616194e-21,4.922413503750293e-21,6.642308004082144e-22
6.543678524380223e-21,8.623563131528181e-22,4.422020293705195e-21,9.123789035390317e-21,8.720264409233804e-22,1.8320289226383713e-21
5.35323386549995e-21,4.3137018333548685e-21,7.05861519834157e-21,9.430278714309968e-21,3.904339670345489e-21,3.3903737583281014e-21
3.3516093925905244e-21,1.4923167954959992e-21,5.038140903779313e-21,7.174914593666721e-21,1.5211815215799649e-21,1.1865650489554392e-21
1.7696242533206685e-21,2.2141526726034907e-21,3.6896831235051683e-22,1.849461494711793e-21,4.747328179962525e-22,2.0268656928698827e-21
9.934424624693291e-21,5.779531994857632e-21,9.561057931637576e-21,1.2528038903538705e-20,1.0118626523784719e-20,2.6271549796137425e-21
5.2792534501737064e-21,6.434891361198981e-22,4.0293814681622293e-22,2.8937098592167578e-21,1.0197323828682247e-21,2.4130366065175664e-21
8.637691071269426e-21,3.1800972693012956e-21,4.96000577469495e-21,1.5205330111755676e-20,4.2998756403905905e-22,1.1420631976652961e-21
4.266353374456916e-21,1.096243834231819e-21,8.970676084913146e-22,3.941144797123191e-21,1.1654711354915888e-22,2.2005252227156093e-21
2.9614910184239463e-21,5.748918673042661e-22,4.346956974912832e-21,4.033337030765475e-21,2.5972417759782314e-21,1.252525634102033e-21
7.646283279138824e-21,3.661703942799484e-21,1.1780839333351554e-21,5.846858056496246e-21,2.538085358160275e-21,4.101493415120876e-21
6.829176427124702e-21,2.9334804695172344e-22,3.611713650728407e-21,9.05841670706896e-21,3.184499226743587e-22,1.3571591878236434e-21
1.0036199718368792e-20,2.481043304424385e-22,1.0968698286725053e-21,7.587627917412301e-21,3.9468332001479027e-22,3.398128088290335e-21
3.235478020884887e-21,5.620290578595216e-22,2.5934113014855196e-21,5.224296800650881e-21,2.661559919019954e-22,8.996126032325252e-22
6.30691564631353e-21,2.323612140456422e-22,2.3623398860727764e-22,4.7042643562012394e-21,1.6468111547502096e-21,4.247424382499787e-22
8.305468335398326e-21,5.408040008394836e-22,2.8828008456452336e-21,6.500656466661091e-21,3.5942280137768746e-21,1.634791997619925e-21
1.9899373180532824e-20,7.746170699663083e-22,1.2761619685953319e-21,1.1106644665198369e-20,5.740053195825193e-21,5.101681503306522e-21
2.9000718082335383e-21,1.8774886339171606e-21,6.3002101462098465e-21,3.8380317702110735e-21,5.439839143036537e-21,1.8010873843333325e-21
3.7155289454180585e-21,1.1337012238056272e-20,4.3113317383030405e-21,8.08861614034855e-21,7.013522484653374e-21,4.261652696269059e-21
5.712531115867994e-21,1.8928359427661013e-21,8.918535406842197e-23,5.064270832514849e-21,7.205388942367279e-22,1.91016044614221e-21
2.2267606392007883e-21,3.5601984307535998e-22,1.975860683829368e-21,3.488220755807764e-21,1.9077734495130667e-22,8.80015576985529e-22
3.1906830859043927e-21,7.028387750443321e-22,4.017974685517317e-21,3.662187246372371e-21,1.8889568228849696e-21,2.361203894497057e-21
1.866121948684055e-21,4.136423091021057e-21,1.1672328765949623e-20,3.2240523938801436e-21,8.876379892799332e-21,5.57503226115423e-21
2.3986153474708996e-21,5.176447789991529e-21,8.05727373522479e-23,2.4043871271693652e-21,1.429796870773214e-21,3.821676389329833e-21
4.171359475293568e-22,9.841926286777752e-21,1.1552974089324514e-21,6.519166586986603e-21,2.2906254048257912e-21,2.6041495413532994e-21
1.3136658900891734e-21,6.4970239732196325e-21,3.314141432667311e-21,1.3574187124932943e-21,4.019364054509692e-21,5.749151501796131e-21
7.421523037247941e-21,1.41678211606687e-22,2.2923348242087134e-21,7.027867256960742e-21,2.809499981680231e-21,1.759952891255039e-23
5.6007220032255034e-21,1.569633145992817e-20,1.8322692024656514e-21,1.3887375294986978e-20,6.431556310555626e-21,2.810899767633517e-21
2.330348236768659e-21,4.009139850472598e-22,4.152312777049057e-21,3.736416661733564e-21,1.077719487515385e-21,2.0698028439207567e-21
4.5574652568936266e-21,9.169655812170279e-22,6.696310191376831e-21,6.865263475262765e-21,1.2052119662020484e-21,4.100495579241799e-21
7.760032807669251e-21,3.5782964745857596e-22,1.2028121846368183e-20,1.2553188258249912e-20,2.0035943597708642e-21,5.5886079098438e-21
1.7203126136475792e-21,2.7466734586869905e-22,1.0497001803880603e-21,1.2307597344935068e-21,9.39205244898191e-22,8.736912326929002e-22
2.6917669219820185e-21,2.482127560777955e-21,3.595225128948713e-21,2.7815178640193483e-21,5.2895457762443045e-21,6.979123242018403e-22
4.270675679023219e-21,3.715164729680582e-21,4.341669913931246e-22,5.286629982581248e-21,6.43700103966563e-22,2.4890932082112206e-21
1.0198783635155354e-20,1.1170632200011298e-22,5.3552901203713045e-21,5.8398490004906185e-21,4.8126152678185415e-21,5.013358973988713e-21
5.0622775517374075e-21,7.056297265290602e-21,4.594840206571784e-21,1.2089271781765892e-20,4.563584147529476e-22,4.167305659022488e-21
4.0328774466300036e-22,4.424335113698979e-21,2.1634972929546388e-21,2.548935982314399e-22,1.9752723086220227e-22,6.539523990583873e-21
1.720874971197515e-21,5.421731271315487e-22,1.026645249128345e-22,1.6473894087774802e-21,2.288404940616438e-23,6.948316726523992e-22
1.626199620375691e-20,1.7178427789285888e-22,4.288045531137374e-21,9.905511770140212e-21,7.168710944403771e-21,3.647042292394619e-21
5.095868039105898e-21,3.408961910219413e-22,2.302292056310881e-22,3.36452468844944e-21,7.343888557337546e-22,1.5692472523657278e-21
5.114732915810886e-21,2.808479796783277e-21,2.9111319012184143e-21,4.715105693559678e-21,5.4458910547302614e-21,6.726112029056154e-22
2.484212529633171e-21,7.2148466176462e-22,2.1329021962588417e-21,2.368495465736461e-21,2.0816761637925677e-21,8.872976781766633e-22
4.457538620212057e-21,2.650160560706e-24,2.4917406451904635e-21,6.065187610348976e-22,1.0448998480075456e-21,5.3014061846328155e-21
7.32240146997847e-21,7.912398453968175e-21,1.894654125653678e-21,5.929132264785355e-21,5.51478081608472e-21,5.686467916730438e-21
1.775342162038916e-21,1.764469176858676e-21,2.7128898085044558e-21,1.731263977747034e-21,1.3932283160141353e-22,4.383110426862265e-21
8.673971946795704e-21,7.10631358995919e-22,6.752890932883457e-21,5.486207442941651e-21,4.6846823542641076e-21,5.9677102796263514e-21
9.535228944384613e-21,2.5289737179202934e-22,7.922449576920718e-22,7.34232588930565e-21,3.0055368858730442e-21,2.317544052298633e-22
2.0295500667045257e-21,3.66554454775477e-21,1.1098853600336919e-21,2.5612850107986002e-21,7.336110146214402e-22,3.5102896080725286e-21
2.423217986675068e-21,1.3900562639664127e-21,3.476169223660266e-21,1.8045810944812998e-21,4.45712862415907e-21,1.0277877237349467e-21
5.067710145804897e-21,3.3796756920044495e-21,1.637283655836669e-21,8.122041698480766e-21,2.6937436850580896e-22,1.6943418761042275e-21
3.056085950512468e-21,5.098146046474638e-21,2.128331961701606e-22,2.7271431021611304e-21,3.281621860461722e-21,2.358689662766243e-21
3.642221993146541e-21,2.9373384962984807e-21,2.2605672324859367e-22,4.570788125383131e-21,9.70449224372233e-22,1.263808399956729e-21
2.3382105491295505e-21,1.5987989459321281e-21,1.939094554892805e-21,2.357403536064097e-21,4.02951515249606e-22,3.11474245093555e-21
2.4810816876553195e-21,6.483147103460319e-22,2.9819683912146944e-22,1.4737439474199383e-21,5.02537423617496e-22,1.4494847682812078e-21
1.3373699045593768e-20,3.99288298569021e-21,1.1471634854027013e-21,1.0631279610783167e-20,1.6172524359499232e-21,6.264405041335788e-21
7.098069903153164e-21,6.864654836348873e-22,1.597925220856038e-22,5.2222825783651446e-21,8.343874037154912e-22,1.8868994736196202e-21
1.1136362226544213e-21,5.020910528504997e-21,8.24002771573489e-22,1.9285256543132137e-21,2.8438364546642283e-21,2.185182604663322e-21
1.8082583674914904e-20,5.289674732660763e-21,9.463397375052507e-22,2.077623893432279e-20,3.493775113263166e-22,3.193466495083358e-21
8.219344140600921e-21,6.983155838548746e-22,1.2825341097197627e-22,5.616626038871341e-21,1.1016122904837088e-21,2.329061947178897e-21
7.922923706504565e-21,1.813405853848393e-21,1.4702399541562415e-21,6.891411328368181e-21,5.643724200495519e-22,3.749198027509943e-21
3.2863160106035853e-21,1.2871649749422751e-20,1.5213361807244278e-21,1.1444483535299346e-20,4.952095529895336e-21,1.2823447084914473e-21
5.743231864192376e-22,3.0259743399319366e-22,6.537408269231269e-21,5.977980333120077e-22,3.0150222498284165e-21,3.801759061556726e-21
9.474234412137392e-21,3.742779184063631e-21,6.58611554208116e-21,1.6001613176426694e-20,3.3761974177605984e-21,4.253854708129979e-22
1.2186118757189412e-20,5.625493262916459e-21,1.0434966063115775e-20,1.2821932852416518e-20,1.0985430240847563e-20,4.437824835051735e-21
3.5299910749487156e-21,1.975368093243017e-21,4.791683867417622e-22,4.850293249718826e-21,7.3356380950819605e-22,4.003159644334123e-22
1.7930672880448798e-21,9.451466713767713e-21,2.077543244475575e-23,5.213837903158674e-21,3.9725162952797296e-21,2.077678384712881e-21
5.219899141526872e-21,7.29734472107171e-22,2.9688945783976854e-22,3.3606925573263954e-21,2.2330674332705846e-21,6.527661297324206e-22
2.7075124057869354e-21,9.286165109284655e-21,1.0043781003338945e-21,8.69196248778409e-21,3.091566255302206e-21,1.2152938082440865e-21
1.1405429013708177e-20,4.9054012459088275e-21,3.97917001047903e-21,1.4628800853036194e-20,2.816432421695136e-22,5.3788316799151395e-21
1.2248909945872313e-21,1.2628041334884431e-20,4.632732044935305e-21,4.38237410877939e-21,6.7157920038043355e-21,7.387073174363956e-21
4.2875468231261345e-21,4.269217832639544e-21,1.5149108460915901e-21,6.314885259762153e-21,1.2375476728205982e-21,2.51975579217518e-21
1.0453305738991464e-21,1.2186150640829568e-21,6.912735015497639e-22,2.0192158195444717e-21,5.808722622253721e-23,8.783057679465827e-22
1.1104569482719508e-20,4.46924343154468e-21,4.1429736834398083e-22,1.1367645075731506e-20,6.792509220091055e-22,3.940207796391243e-21
9.164625845388902e-21,6.744257029103399e-22,1.7344641774764764e-22,5.380321522127362e-21,3.7028095544948705e-21,9.29599322660448e-22
4.85623349945561e-21,1.937001896297832e-21,8.165350775141257e-21,6.688635714298861e-21,4.476598549124731e-21,3.794664500763238e-21
4.051559255632663e-21,1.2692594986915328e-21,2.2874561391812018e-23,2.9941073789825857e-21,9.13136636084202e-22,1.4356108724115512e-21
1.3002225275470932e-21,6.035107644346748e-22,9.25120423469737e-22,1.6446399568055919e-21,1.0289125975194061e-21,1.5537788179950646e-22
2.16423684950781e-21,3.454533784459401e-21,2.2060277837692064e-21,2.3985958829982625e-21,1.06023035809032e-21,4.366222927291054e-21
5.9961727974306144e-21,1.1056396697684306e-20,2.3447456567515567e-21,1.775414774274789e-20,8.454909631529817e-22,7.975376961781917e-22
1.6080771072060588e-20,1.386081935981497e-22,5.884796177891196e-21,1.41124780632513e-20,7.384488716052776e-21,6.065924598476757e-22
2.629585572085394e-21,5.789307279700887e-22,1.0926592330993481e-21,2.054113350070305e-21,1.9524547490848053e-22,2.0516680458989127e-21
4.4971758503566924e-21,8.896071551502899e-22,4.064407655905225e-21,6.1672079131395466e-21,1.7885558263895564e-21,1.4952604827177348e-21
9.168873150582282e-21,2.177324087025037e-21,6.6410650670908474e-21,4.239190667026983e-21,7.546093723833773e-21,6.2013005437064134e-21
2.6077907661771468e-21,2.508404501289524e-21,1.0880858488881981e-20,5.592925537790743e-21,5.58476819539242e-21,4.8182700368297076e-21
3.1195588801018107e-21,1.2136889613471589e-21,4.122229300919235e-21,1.223524703588319e-21,4.993038450993689e-21,2.2389285257659213e-21
2.793492277444024e-20,4.425096296262097e-22,2.814164300305993e-21,1.6235846317781207e-20,1.3400899302770653e-20,1.5551248625962516e-21
4.53920390957455e-21,1.537112276458703e-21,1.9115457254382646e-21,4.742924458937364e-21,2.977074713418929e-21,2.671727530499661e-22
1.9051423877524266e-21,5.518052736956137e-21,3.744942853695804e-21,2.5532510986061832e-21,1.4497292109599488e-21,7.163717657274032e-21
5.618370555718631e-22,8.087047351305639e-22,8.880675178866824e-22,6.664226835341116e-22,1.3517299812011008e-21,2.4089575847690103e-22
9.067951543916945e-22,1.542159910887761e-22,5.81817117291767e-23,5.3234005549942955e-22,1.0332453950689109e-22,4.826033145021128e-22
4.144779872344607e-21,3.1064565070556526e-21,3.5029257946963365e-21,6.321097941223983e-21,9.347270760276104e-22,3.497441372083969e-21
1.1068379988941368e-20,2.2973533328408313e-21,1.445234185672911e-21,7.746180065822013e-21,6.824001537375232e-21,2.39326326716178e-22
8.62616579667575e-21,8.241743701864791e-21,3.70151588814934e-21,1.3206812526483189e-20,1.2327450532467662e-21,6.1288716447238364e-21
2.3420623425600655e-21,1.4772595440089124e-22,1.7220520080897183e-21,3.538300014706013e-21,1.655998136728792e-22,5.074362698833176e-22
4.0314915044415915e-21,8.729442238444465e-21,6.1725188937822235e-21,5.6578208243645686e-21,7.607785543794944e-22,1.2514912808919065e-20
6.134711485658013e-21,1.2435337154433884e-20,3.5313724606053175e-21,1.2818655335235083e-20,4.385094360775251e-21,4.8977254311710525e-21
1.7090646409939343e-20,9.067208374555172e-21,4.329110909991076e-21,9.241108482894132e-21,8.789635860310116e-21,1.2456711299813791e-20
4.213609579384035e-21,1.381813041108772e-22,3.329835088962173e-21,5.8618871674413784e-21,1.4101800765027325e-21,4.0890007282362912e-22
2.3240209573252398e-21,3.862266040072988e-21,7.667536721827297e-21,2.689866194825281e-21,7.190867881067456e-21,3.9735761208518235e-21
